company_name,investment_type,industry,cash_rate,pik_rate,reference_rate,spread,acquisition_date,maturity_date,principal_amount,amortized_cost,fair_value,percent_of_net_assets,cost,commitment_limit,undrawn_commitment,ticker,filing_date
Lightbox Holdings LP,Other Debt,Real Estate,10.11%,,N/A,5.00%,2019-05-09,2026-05-09,15566,,,,,,,MAIN,2024-11-08
LKCM Headwater Investments I LP,Partnership Interest,Investment Vehicles,,,,,,2013-01-25,,,,1746,,,,MAIN,2024-11-08
LL Management Inc.,Other Debt,Transportation & Logistics,12.43%,,N/A,7.25%,2024-09-17,2025-12-31,991,,,,,,,MAIN,2024-11-08
LL Management Inc.,Other Debt,Transportation & Logistics,12.60%,,N/A,7.25%,2019-05-02,2025-12-31,8599,,,,,,,MAIN,2024-11-08
LL Management Inc.,Other Debt,Transportation & Logistics,12.60%,,N/A,7.25%,2019-05-02,2025-12-31,5498,,,,,,,MAIN,2024-11-08
LL Management Inc.,Other Debt,Transportation & Logistics,12.60%,,N/A,7.25%,2020-11-20,2025-12-31,2885,,,,,,,MAIN,2024-11-08
LL Management Inc.,Other Debt,Transportation & Logistics,12.60%,,N/A,7.25%,2021-02-26,2025-12-31,1121,,,,,,,MAIN,2024-11-08
LL Management Inc.,Other Debt,Transportation & Logistics,12.60%,,N/A,7.25%,2022-05-12,2025-12-31,11354,,,,,,,MAIN,2024-11-08
LLFlex LLC,Other Debt,Other,13.48%,3.00%,N/A,8.00%,2021-08-16,2026-08-16,4059,,,,,,,MAIN,2024-11-08
Logix Acquisition Company LLC,Other Debt,Other,13.25%,,N/A,4.75%,2018-01-08,2024-12-22,24809,,,,,,,MAIN,2024-11-08
Looking Glass Investments LLC,Other,Other,,,,,,,,,,,,,,MAIN,2024-11-08
Eastern Wholesale Fence LLC,Other Debt,Other,13.10%,8.00%,N/A,8.00%,2020-11-19,2025-10-30,2826,,,,,,,MAIN,2024-11-08
Eastern Wholesale Fence LLC,Other Debt,Other,12.95%,8.00%,N/A,8.00%,2020-11-19,2025-10-30,4375,,,,,,,MAIN,2024-11-08
Eastern Wholesale Fence LLC,Other Debt,Other,12.95%,8.00%,N/A,8.00%,2020-11-19,2025-10-30,8726,,,,,,,MAIN,2024-11-08
Eastern Wholesale Fence LLC,Other Debt,Other,12.95%,8.00%,N/A,8.00%,2021-04-20,2025-10-30,1810,,,,,,,MAIN,2024-11-08
Eastern Wholesale Fence LLC,Other Debt,Other,12.95%,8.00%,N/A,8.00%,2021-10-14,2025-10-30,9903,,,,,,,MAIN,2024-11-08
Emerald Technologies Acquisition Co Inc.,Other Debt,Manufacturing,11.20%,6.25%,N/A,6.25%,2022-02-10,2027-12-29,9716,,,,,,,MAIN,2024-11-08
EnCap Energy Fund Investments,Partnership Interest,Investment Vehicles,,,,,,,,,,,3544,,,MAIN,2024-11-08
Escalent Inc.,Other Debt,Business Services,,8.00%,N/A,8.00%,2023-04-07,2029-04-07,,,,,,,,MAIN,2024-11-08
Escalent Inc.,Other Debt,Business Services,12.70%,8.00%,N/A,8.00%,2023-04-07,2029-04-07,26114,,,,,,,MAIN,2024-11-08
Escalent Inc.,Common Equity,Business Services,,,,,,,,,,,649794,,,MAIN,2024-11-08
Event Holdco LLC,Other Debt,Software,,,,,,,,,,,,,,MAIN,2024-11-08
DTE Enterprises LLC,Preferred Equity,Energy & Utilities,10.00%,,N/A,,2018-04-13,2028-04-13,,,,1284,1284,,,MAIN,2024-11-08
Dynamic Communities LLC,Other Debt,Internet & Media,10.45%,5.00%,N/A,5.00%,2022-12-20,2026-12-31,2071,2071,,,,,,MAIN,2024-11-08
Dynamic Communities LLC,Other Debt,Internet & Media,12.45%,7.00%,N/A,7.00%,2022-12-20,2026-12-31,2113,2113,,,,,,MAIN,2024-11-08
Dynamic Communities LLC,Preferred Equity,Internet & Media,,,,,,2022-12-20,,,128,128,,,,MAIN,2024-11-08
Dynamic Communities LLC,Common Equity,Internet & Media,,,,,,2022-12-20,,,0,0,,,,MAIN,2024-11-08
Eastern Wholesale Fence LLC,Other Debt,Other,13.50%,8.00%,N/A,8.00%,2020-11-19,2025-10-30,967,967,,,,,,MAIN,2024-11-08
Eastern Wholesale Fence LLC,Other Debt,Other,13.50%,8.00%,N/A,8.00%,2020-11-19,2025-10-30,4792,4792,,,,,,MAIN,2024-11-08
Eastern Wholesale Fence LLC,Other Debt,Other,13.50%,8.00%,N/A,8.00%,2020-11-19,2025-10-30,9557,9557,,,,,,MAIN,2024-11-08
Eastern Wholesale Fence LLC,Other Debt,Other,13.50%,8.00%,N/A,8.00%,2021-04-20,2025-10-30,1982,1982,,,,,,MAIN,2024-11-08
Eastern Wholesale Fence LLC,Other Debt,Other,13.50%,8.00%,N/A,8.00%,2021-10-14,2025-10-30,10846,10846,,,,,,MAIN,2024-11-08
Emerald Technologies Acquisition Co Inc.,Other Debt,Manufacturing,11.79%,6.25%,N/A,6.25%,2022-02-10,2027-12-29,8965,8965,,,,,,MAIN,2024-11-08
EnCap Energy Fund Investments,Partnership Interest,Investment Vehicles,,,,,,2015-01-22,,,3567,3567,,,,MAIN,2024-11-08
EnCap Energy Fund Investments,Partnership Interest,Investment Vehicles,,,,,,2015-01-21,,,1980,1980,,,,MAIN,2024-11-08
EnCap Energy Fund Investments,Partnership Interest,Investment Vehicles,,,,,,2015-03-25,,,6742,6742,,,,MAIN,2024-11-08
EnCap Energy Fund Investments,Partnership Interest,Investment Vehicles,,,,,,2015-03-30,,,5083,5083,,,,MAIN,2024-11-08
EnCap Energy Fund Investments,Partnership Interest,Investment Vehicles,,,,,,2015-03-27,,,4495,4495,,,,MAIN,2024-11-08
Rug Doctor LLC,Other Debt,Consumer Products,12.79%,8.00%,N/A,2.00%,2021-07-16,2025-11-16,5858,,,13427,,,,MAIN,2024-11-08
Rug Doctor LLC,Other Debt,Consumer Products,12.79%,8.00%,N/A,2.00%,2021-07-16,2025-11-16,7618,,,13427,,,,MAIN,2024-11-08
South Coast Terminals Holdings LLC,Other Debt,Chemicals,10.20%,,N/A,5.25%,2024-08-08,2029-08-08,53320,,,53782,,,,MAIN,2024-11-08
South Coast Terminals Holdings LLC,Common Equity,Chemicals,,,,,,,864,,,53782,,,,MAIN,2024-11-08
SPAU Holdings LLC,Other Debt,Software,12.46%,7.50%,N/A,,2022-07-01,2027-07-01,2491,,,18529,,,,MAIN,2024-11-08
SPAU Holdings LLC,Other Debt,Software,12.45%,7.50%,N/A,,2022-07-01,2027-07-01,15608,,,18529,,,,MAIN,2024-11-08
SPAU Holdings LLC,Common Equity,Software,,,,,,,638710,,,18529,,,,MAIN,2024-11-08
Stellant Systems Inc.,Other Debt,Aerospace & Defense,10.49%,,N/A,5.50%,2021-10-22,2028-10-01,7936,,,16808,,,,MAIN,2024-11-08
Stellant Systems Inc.,Other Debt,Aerospace & Defense,10.79%,,N/A,5.75%,2023-11-07,2028-10-01,9131,,,16808,,,,MAIN,2024-11-08
Team Public Choices LLC,Other Debt,Healthcare Services,10.51%,,N/A,5.00%,2020-12-22,2027-12-18,14690,,,14690,,,,MAIN,2024-11-08
Tectonic Financial LLC,Common Equity,Financial Services,,,,,,,200000,,,2000,,,,MAIN,2024-11-08
Tex Tech Tennis LLC,Preferred Equity,Consumer Products,,,,,,,1000000,,,1000,,,,MAIN,2024-11-08
Titan Meter Midco Corp.,Other Debt,Manufacturing,,6.50%,N/A,6.50%,2024-03-11,2029-03-11,,,34012,,,34068,,MAIN,2024-11-08
Titan Meter Midco Corp.,Preferred Equity,Manufacturing,,,,,,,1218750,,,34068,,,,MAIN,2024-11-08
U.S. TelePacific Corp.,Other Debt,Telecommunications,,,,,,,,,,,,,,MAIN,2024-11-08
MH Corbin Holding LLC,Other Debt,Manufacturing,14.00%,,N/A,,2015-08-31,2025-12-31,5240,,,15640,,,,MAIN,2024-11-08
MH Corbin Holding LLC,Preferred Equity,Manufacturing,,,,,,,66000,,,4400,,,,MAIN,2024-11-08
MH Corbin Holding LLC,Preferred Equity,Manufacturing,,,,,,,4000,,,6000,,,,MAIN,2024-11-08
MS Private Loan Fund I LP,Other Debt,Investment Vehicles,,,,,2024-12-31,,,33500,,,,,,MAIN,2024-11-08
MS Private Loan Fund I LP,Partnership Interest,Investment Vehicles,,,,,,,1451,,,14250,,,,MAIN,2024-11-08
MS Private Loan Fund II LP,Other Debt,Investment Vehicles,8.75%,3.50%,N/A,3.50%,2023-09-05,2025-09-05,33500,,,40876,,,,MAIN,2024-11-08
MS Private Loan Fund II LP,Partnership Interest,Investment Vehicles,,,,,,,1412,,,7449,,,,MAIN,2024-11-08
MSC Adviser I LLC,Partnership Interest,Financial Services,,,,,,,100,,,29500,,,,MAIN,2024-11-08
MSC Income Fund Inc.,Common Equity,Other,,,,,,,2170222,,,17000,,,,MAIN,2024-11-08
Mystic Logistics Holdings LLC,Other Debt,Transportation & Logistics,,,,,2027-01-31,,,5746,,,8449,,,MAIN,2024-11-08
Mystic Logistics Holdings LLC,Common Equity,Transportation & Logistics,,,,,,,5873,,,2720,,,,MAIN,2024-11-08
NAPCO Precast LLC,Partnership Interest,Manufacturing,,,,,,,2955,,,2975,,,,MAIN,2024-11-08
Nello Industries Investco LLC,Other Debt,Manufacturing,,,,,2029-03-11,,,34012,,,34068,,,MAIN,2024-11-08
Nello Industries Investco LLC,Preferred Equity,Manufacturing,,,,,,,1218750,,,34068,,,,MAIN,2024-11-08
Cody Pools Inc.,Other Debt,Construction & Engineering,12.50%,,,,2020-03-06,,,,42073,,,50348,,MAIN,2024-11-08
Cody Pools Inc.,Preferred Equity,Other,,,,,,,,,,8317,,,,MAIN,2024-11-08
Colonial Electric Company LLC,Other Debt,Construction & Engineering,12.00%,,,,2021-03-31,,,,22050,,,30586,,MAIN,2024-11-08
CompareNetworks Topco LLC,Other Debt,Internet & Media,9.00%,,N/A,,,,,,,5429,,,,MAIN,2024-11-08
CompareNetworks Topco LLC,Other Debt,Internet & Media,14.48%,,N/A,,,,,3454,,,5429,,,MAIN,2024-11-08
CompareNetworks Topco LLC,Preferred Equity,Internet & Media,,,,,,,,,,3520,,,,MAIN,2024-11-08
Compass Systems & Sales LLC,Other Debt,Manufacturing,13.50%,,,,2023-11-22,,,,17200,,,24488,,MAIN,2024-11-08
Compass Systems & Sales LLC,Preferred Equity,Other,,,,,,,,,,7454,,,,MAIN,2024-11-08
Copper Trail Fund Investments,Partnership Interest,Other,,,,,,,,,,568,,,,MAIN,2024-11-08
Cybermedia Technologies LLC,Other Debt,Internet & Media,13.00%,,,,2023-05-05,,,,28638,,,15000,,MAIN,2024-11-08
Cybermedia Technologies LLC,Preferred Equity,Internet & Media,,,,,,,,,,15000,,,,MAIN,2024-11-08
Rocaceia LLC,Preferred Equity,Business Services,,,,,,,,,,,2500,,,MAIN,2024-11-08
SI East LLC,Other Debt,Manufacturing,11.25%,,,,2018-08-31,,,,1125,,,,,MAIN,2024-11-08
SI East LLC,Other Debt,Manufacturing,12.47%,,,,2023-06-16,,,,54536,,,,,MAIN,2024-11-08
SI East LLC,Preferred Equity,Manufacturing,,,,,,,,,,,1525,56928,,MAIN,2024-11-08
Slick Innovations LLC,Other Debt,Marketing & Advertising,14.00%,,,,2018-09-13,,,,11440,,,,,MAIN,2024-11-08
Slick Innovations LLC,Common Equity,Marketing & Advertising,,,,,,,,,,,70000,456,11801,MAIN,2024-11-08
Student Resource Center LLC,Other Debt,Education,8.50%,,N/A,,2022-12-31,,,,5327,,,,,MAIN,2024-11-08
Student Resource Center LLC,Preferred Equity,Education,,,,,,,,,,,5907649,4884,,MAIN,2024-11-08
Superior Rigging & Erecting Co.,Other Debt,Metals & Mining,12.00%,,,,2020-08-31,,,,20500,,,,,MAIN,2024-11-08
Superior Rigging & Erecting Co.,Preferred Equity,Metals & Mining,,,,,,,,,,,1636,4500,24927,MAIN,2024-11-08
The Affiliati Network LLC,Other Debt,Marketing & Advertising,13.00%,,,,2021-08-09,,,,160,,,,,MAIN,2024-11-08
The Affiliati Network LLC,Preferred Equity,Marketing & Advertising,,,,,,,,,,,1280000,6400,14197,MAIN,2024-11-08
UnionRock Energy Fund II LP,Partnership Interest,Investment Vehicles,,,,,,,,,,,,3719,,MAIN,2024-11-08
UniTek Global Services Inc.,Other Debt,Construction & Engineering,15.00%,,N/A,,2021-01-01,2028-06-30,2592,,,1223,,,,MAIN,2024-11-08
UniTek Global Services Inc.,Other Debt,Construction & Engineering,15.00%,,N/A,,2021-01-01,2028-06-30,1223,,,,,,,MAIN,2024-11-08
UniTek Global Services Inc.,Preferred Equity,Construction & Engineering,20.00%,,N/A,,2019-08-29,,,,3027,,,,,MAIN,2024-11-08
UniTek Global Services Inc.,Preferred Equity,Construction & Engineering,20.00%,,N/A,,2018-08-21,,,,2511,,,,,MAIN,2024-11-08
UniTek Global Services Inc.,Preferred Equity,Construction & Engineering,19.00%,,N/A,,2017-06-30,,,,3667,,,,,MAIN,2024-11-08
UniTek Global Services Inc.,Preferred Equity,Construction & Engineering,13.50%,,N/A,,2015-01-15,,,,7924,,,,,MAIN,2024-11-08
UniTek Global Services Inc.,Common Equity,Construction & Engineering,,,,,,,,,,,21765,,,MAIN,2024-11-08
Universal Wellhead Services Holdings LLC,Partnership Interest,Oil & Gas,,,,,,,,4000,5032,,,,,MAIN,2024-11-08
Urgent DSO LLC,Other Debt,Other,13.50%,,N/A,,2024-02-16,2029-02-16,8800,,,,,,,MAIN,2024-11-08
Urgent DSO LLC,Preferred Equity,Other,9.00%,,N/A,,2024-02-16,,,,4228,12950,,,,MAIN,2024-11-08
World Micro Holdings LLC,Other Debt,Transportation & Logistics,13.00%,,N/A,,2022-12-12,2027-12-12,11644,,,,,,,MAIN,2024-11-08
World Micro Holdings LLC,Preferred Equity,Transportation & Logistics,,,,,,,,3845,15415,,,,,MAIN,2024-11-08
Acumera Inc.,Common Equity,Business Services,,,,,,,,,,,,,,MAIN,2024-11-08
Brightwood Capital Fund Investments,Partnership Interest,Investment Vehicles,,,,,,,,5639,,,,,,MAIN,2024-11-08
Burning Glass Intermediate Holding Company Inc.,Other Debt,Other,,5.00%,N/A,5.00%,2021-06-14,2026-06-10,,,18572,,,,,MAIN,2024-11-08
Burning Glass Intermediate Holding Company Inc.,Other Debt,Other,9.95%,5.00%,N/A,5.00%,2021-06-14,2028-06-10,18766,,,18572,,,,MAIN,2024-11-08
CAI Software LLC,Preferred Equity,Software,,,,,,,,2142,,,,,,MAIN,2024-11-08
CaseWorthy Inc.,Common Equity,Software,,,,,,,,246,,,,,,MAIN,2024-11-08
Central Moloney LLC,Other Debt,Energy & Utilities,11.35%,6.75%,N/A,6.75%,2024-02-09,2028-10-20,38584,,,47626,,,,MAIN,2024-11-08
Channel Partners Intermediateco LLC,Other Debt,Business Services,12.02%,7.00%,N/A,7.00%,2022-02-07,2027-02-07,5075,,,47626,,,,MAIN,2024-11-08
Channel Partners Intermediateco LLC,Other Debt,Business Services,12.55%,7.00%,N/A,7.00%,2022-02-07,2027-02-07,36260,,,47626,,,,MAIN,2024-11-08
Channel Partners Intermediateco LLC,Other Debt,Business Services,12.55%,7.00%,N/A,7.00%,2022-06-24,2027-02-07,2009,,,47626,,,,MAIN,2024-11-08
Channel Partners Intermediateco LLC,Other Debt,Business Services,12.55%,7.00%,N/A,7.00%,2023-03-27,2027-02-07,4855,,,47626,,,,MAIN,2024-11-08
Clarius BIGS LLC,Other,Other,,,,,,,,,,,,,,MAIN,2024-11-08
Harris Preston Fund Investments,Partnership Interest,Investment Vehicles,,,,,,,49.26,,,,3345,,,MAIN,2024-11-08
Harrison Hydra-Gen Ltd.,Common Equity,Other,,,,,,,107456,,,,718,,,MAIN,2024-11-08
IG Investor LLC,Other Debt,Aerospace & Defense,,,,,,,6212028,,,,,,,MAIN,2024-11-08
IG Investor LLC,Other Debt,Aerospace & Defense,13.00%,,N/A,,2023-06-21,2028-06-21,37264,,,,,,,MAIN,2024-11-08
Jensen Jewelers of Idaho LLC,Other Debt,Retail,,,,,,,,,,,,,,MAIN,2024-11-08
Jensen Jewelers of Idaho LLC,Other Debt,Retail,15.25%,,N/A,6.75%,2006-11-14,2023-11-14,1998,,,,,,,MAIN,2024-11-08
Jensen Jewelers of Idaho LLC,Partnership Interest,Retail,,,,,,,627,,,,811,,,MAIN,2024-11-08
JorVet Holdings LLC,Other Debt,Healthcare Services,12.00%,,N/A,,2022-03-28,2027-03-28,25650,,,,,,,MAIN,2024-11-08
JorVet Holdings LLC,Preferred Equity,Healthcare Services,,,,,,,107406,,,,10741,,,MAIN,2024-11-08
KBK Industries LLC,Other Debt,Manufacturing,9.00%,,N/A,,2023-02-24,2028-02-24,4700,,,,,,,MAIN,2024-11-08
KBK Industries LLC,Partnership Interest,Manufacturing,,,,,,,325,,,,783,,,MAIN,2024-11-08
Kickhaefer Manufacturing Company LLC,Other Debt,Manufacturing,12.00%,,N/A,,2018-10-31,2026-10-31,19799,,,,,,,MAIN,2024-11-08
Kickhaefer Manufacturing Company LLC,Other Debt,Manufacturing,9.00%,,N/A,,2018-10-31,2048-10-31,3840,,,,,,,MAIN,2024-11-08
Kickhaefer Manufacturing Company LLC,Preferred Equity,Manufacturing,,,,,,,581,,,,12240,,,MAIN,2024-11-08
MH Corbin Holding LLC,Other Debt,Other,13.00%,,N/A,,,2015-08-31,,5400,,,,,,MAIN,2024-11-08
MH Corbin Holding LLC,Preferred Equity,Other,,,,,,2019-03-15,,,4400,,,,,MAIN,2024-11-08
MH Corbin Holding LLC,Preferred Equity,Other,,,,,,2015-09-01,,,6000,,,,,MAIN,2024-11-08
MS Private Loan Fund I LP,Other Debt,Investment Vehicles,,,,,,2021-01-26,,,,,,,,MAIN,2024-11-08
MS Private Loan Fund I LP,Partnership Interest,Investment Vehicles,,,,,,2021-01-26,,14.51,,,,14250,,MAIN,2024-11-08
MS Private Loan Fund II LP,Other Debt,Investment Vehicles,8.88%,3.50%,N/A,3.50%,2023-09-05,2025-09-05,23500,,,,,,,MAIN,2024-11-08
MS Private Loan Fund II LP,Partnership Interest,Investment Vehicles,,,,,,2023-09-05,,13.37,,,,1561,,MAIN,2024-11-08
MSC Adviser I LLC,Partnership Interest,Business Services,,,,,,2013-11-22,,,29500,,,,,MAIN,2024-11-08
MSC Income Fund Inc.,Common Equity,Other,,,,,,2022-05-02,,1290267,,,,10000,,MAIN,2024-11-08
Mystic Logistics Holdings LLC,Other Debt,Transportation & Logistics,10.00%,,N/A,,,2014-08-18,,5746,,,,,,MAIN,2024-11-08
Mystic Logistics Holdings LLC,Common Equity,Transportation & Logistics,,,,,,2014-08-18,,,2720,,,,,MAIN,2024-11-08
NAPCO Precast LLC,Partnership Interest,Manufacturing,,,,,,2008-01-31,,,2975,,,,,MAIN,2024-11-08
Nebraska Vet AcquireCo LLC,Other Debt,Healthcare Services,,,,,,2020-12-31,,,,,,,,MAIN,2024-11-08
Nebraska Vet AcquireCo LLC,Other Debt,Healthcare Services,12.00%,,N/A,,,2020-12-31,,25794,,,,,,MAIN,2024-11-08
Cody Pools Inc.,Other Debt,Other,,,,,2026-12-17,,,,39863,,,,,MAIN,2024-11-08
Colonial Electric Company LLC,Other Debt,Energy & Utilities,,,,,2026-03-31,,,,16225,,,,,MAIN,2024-11-08
CompareNetworks Topco LLC,Other Debt,Internet & Media,14.35%,9.00%,N/A,9.00%,2019-01-29,2028-01-29,3162,,,,,,,MAIN,2024-11-08
Compass Systems & Sales LLC,Other Debt,Other,,,,,2028-11-22,,,,17200,,,,,MAIN,2024-11-08
Cybermedia Technologies LLC,Other Debt,Internet & Media,,,,,2028-05-05,,,,27300,,,,,MAIN,2024-11-08
Datacom LLC,Other Debt,Telecommunications,7.50%,,N/A,,2022-03-01,2025-12-31,360,,,,,,,MAIN,2024-11-08
2717 MH LP,Partnership Interest,Investment Vehicles,,,,,,,,,,3345,,,,MAIN,2024-11-08
2717 HPP-MS LP,Partnership Interest,Investment Vehicles,,,,,,,,,,248,,,,MAIN,2024-11-08
2717 GRE-LP LP,Partnership Interest,Investment Vehicles,,,,,,,,,,441,,,,MAIN,2024-11-08
Harrison Hydra-Gen Ltd.,Common Equity,Other,,,,,,,,,,718,,,,MAIN,2024-11-08
IG Investor LLC,Other Debt,Aerospace & Defense,13.00%,,,,,,,1600,,,,,,MAIN,2024-11-08
Jensen Jewelers of Idaho LLC,Other Debt,Other,,,,P+,,2026-11-14,,,,,,,,MAIN,2024-11-08
Jensen Jewelers of Idaho LLC,Other Debt,Retail,15.25%,,,P+,,2026-11-14,1650,,,,,,,MAIN,2024-11-08
JorVet Holdings LLC,Other Debt,Healthcare Services,12.00%,,,,,,,24751,,,,,,MAIN,2024-11-08
KBK Industries LLC,Other Debt,Manufacturing,9.00%,,,,,,,4000,,,,,,MAIN,2024-11-08
Kickhaefer Manufacturing Company LLC,Other Debt,Manufacturing,12.00%,,,,,,,16599,,,,,,MAIN,2024-11-08
Kickhaefer Manufacturing Company LLC,Other Debt,Manufacturing,9.00%,,,,,,,3971,,,,,,MAIN,2024-11-08
Integral Energy Services,Other Debt,Business Services,13.16%,,N/A,7.50%,2021-08-20,2026-08-20,14485,,,,,,,MAIN,2024-11-08
Integral Energy Services,Preferred Equity,Business Services,10.00%,,N/A,,,2023-12-07,,,248,1356,14419,,,MAIN,2024-11-08
Integral Energy Services,Common Equity,Business Services,,,,,,2021-08-20,,,,1356,,,,MAIN,2024-11-08
Iron-Main Investments LLC,Other Debt,Pharmaceuticals & Biotechnology,13.50%,,,,,2021-08-02,,4514,,,,,,MAIN,2024-11-08
Iron-Main Investments LLC,Other Debt,Pharmaceuticals & Biotechnology,13.50%,,,,,2021-09-01,,2940,,,,,,MAIN,2024-11-08
Iron-Main Investments LLC,Other Debt,Pharmaceuticals & Biotechnology,13.50%,,,,,2021-11-15,,8944,,,,,,MAIN,2024-11-08
Iron-Main Investments LLC,Other Debt,Pharmaceuticals & Biotechnology,13.50%,,,,,2023-01-31,,10562,,,,,,MAIN,2024-11-08
Iron-Main Investments LLC,Common Equity,Pharmaceuticals & Biotechnology,,,,,,2021-08-03,,,,2756,47222,,,MAIN,2024-11-08
ITA Holdings Group LLC,Other Debt,Business Services,16.59%,2.00%,N/A,9.00%,2023-06-21,2027-06-21,826,,,,,,,MAIN,2024-11-08
ITA Holdings Group LLC,Other Debt,Business Services,16.59%,2.00%,N/A,9.00%,2023-06-21,2027-06-21,711,,,,,,,MAIN,2024-11-08
ITA Holdings Group LLC,Other Debt,Business Services,15.59%,2.00%,N/A,8.00%,2023-06-21,2027-06-21,4362,,,,,,,MAIN,2024-11-08
ITA Holdings Group LLC,Warrants,Business Services,,,,,,2023-06-21,,,2091,2091,11645,,,MAIN,2024-11-08
Johnson Downie Opco LLC,Other Debt,Business Services,,,,,2021-12-10,2026-12-10,,,,,,,,MAIN,2024-11-08
Johnson Downie Opco LLC,Other Debt,Business Services,15.00%,,,,,2021-12-10,,24207,,,,,,MAIN,2024-11-08
Johnson Downie Opco LLC,Preferred Equity,Business Services,,,,,,2021-12-10,,,,3635,,,,MAIN,2024-11-08
OnAsset Intelligence Inc.,Other Debt,Transportation & Logistics,12.00%,12.00%,,,2011-04-18,2024-12-31,4415,,,,,,,MAIN,2024-11-08
OnAsset Intelligence Inc.,Other Debt,Transportation & Logistics,12.00%,12.00%,,,2013-05-10,2024-12-31,2116,,,,,,,MAIN,2024-11-08
OnAsset Intelligence Inc.,Other Debt,Transportation & Logistics,12.00%,12.00%,,,2014-03-21,2024-12-31,983,,,,,,,MAIN,2024-11-08
Team Public Choices LLC,Other Debt,Business Services,10.88%,,N/A,5.00%,2020-12-22,2027-12-18,14804,,,,,,,MAIN,2024-11-08
Tex Tech Tennis LLC,Preferred Equity,Apparel & Textiles,,,,,2021-07-07,,,1000000,,,,1000,,MAIN,2024-11-08
U.S. TelePacific Corp.,Other Debt,Business Services,12.53%,6.00%,N/A,7.15%,2023-06-01,2027-05-02,9298,,,,,,,MAIN,2024-11-08
U.S. TelePacific Corp.,Other Debt,Business Services,,,,,,2027-05-02,946,,,,3605,,,MAIN,2024-11-08
USA DeBusk LLC,Other Debt,Business Services,11.46%,,N/A,6.00%,2019-10-22,2026-09-08,23101,,,,,,,MAIN,2024-11-08
USA DeBusk LLC,Other Debt,Business Services,11.96%,,N/A,6.50%,2023-07-19,2026-09-08,9017,,,,,,,MAIN,2024-11-08
USA DeBusk LLC,Other Debt,Business Services,11.96%,,N/A,6.50%,2023-11-21,2026-09-08,4689,,,,36280,,,MAIN,2024-11-08
UserZoom Technologies Inc.,Other Debt,Software,12.99%,,N/A,7.50%,2023-01-11,2029-04-05,4000,,,,,,,MAIN,2024-11-08
Veregy Consolidated Inc.,Other Debt,Energy & Utilities,,5.25%,N/A,5.25%,2020-11-09,2025-11-03,,,,,,,,MAIN,2024-11-08
Veregy Consolidated Inc.,Other Debt,Energy & Utilities,11.64%,,N/A,6.00%,2020-11-09,2027-11-03,17433,,,,16787,,,MAIN,2024-11-08
Vistar Media Inc.,Preferred Equity,Internet & Media,,,,,2019-04-03,,,70207,,,,767,,MAIN,2024-11-08
Vitesse Systems,Other Debt,Manufacturing,12.63%,,N/A,7.00%,2023-12-22,2028-12-22,42500,,,,,,,MAIN,2024-11-08
Engineering Research & Consulting LLC,Other Debt,Aerospace & Defense,,5.50%,N/A,5.50%,2022-05-23,2027-05-23,,,,,,,,MAIN,2024-11-08
Engineering Research & Consulting LLC,Other Debt,Aerospace & Defense,11.98%,,N/A,6.50%,2022-05-23,2028-05-23,16134,,15864,,,,,MAIN,2024-11-08
Escalent Inc.,Other Debt,Business Services,13.45%,,N/A,8.00%,2023-04-07,2029-04-07,26313,,26248,,,,,MAIN,2024-11-08
Escalent Inc.,Common Equity,Business Services,,,,,,,649794,,663,,,,,MAIN,2024-11-08
Event Holdco LLC,Other Debt,Software,12.61%,,N/A,7.00%,2021-12-22,2026-12-22,3692,,,,,,,MAIN,2024-11-08
Event Holdco LLC,Other Debt,Software,12.61%,,N/A,7.00%,2021-12-22,2026-12-22,44169,,47575,,,,,MAIN,2024-11-08
Fuse LLC,Other Debt,Other,12.00%,,,,2019-06-30,2026-12-31,1810,,,,,,,MAIN,2024-11-08
Fuse LLC,Common Equity,Other,,,,,,,10429,,256,,,,,MAIN,2024-11-08
Garyline LLC,Other Debt,Other,,6.75%,N/A,6.75%,2023-11-10,2028-11-10,,,,,,,,MAIN,2024-11-08
Garyline LLC,Other Debt,Other,12.22%,,N/A,6.75%,2023-11-10,2028-11-10,32471,,31979,,,,,MAIN,2024-11-08
Garyline LLC,Common Equity,Other,,,,,,,705882,,706,,,,,MAIN,2024-11-08
GS HVAM Intermediate LLC,Other Debt,Food & Beverage,11.96%,,N/A,6.50%,2019-10-18,2025-04-02,1545,,,,,,,MAIN,2024-11-08
GS HVAM Intermediate LLC,Other Debt,Food & Beverage,,6.50%,N/A,6.50%,2019-10-18,2025-04-02,,,,,,,,MAIN,2024-11-08
GS HVAM Intermediate LLC,Other Debt,Food & Beverage,11.96%,,N/A,6.50%,2019-10-18,2025-04-02,10624,,13314,,,,,MAIN,2024-11-08
GS HVAM Intermediate LLC,Other Debt,Food & Beverage,11.96%,,N/A,6.50%,2023-09-15,2025-04-02,952,,,,,,,MAIN,2024-11-08
GS HVAM Intermediate LLC,Other Debt,Food & Beverage,11.96%,,N/A,6.50%,2023-12-22,2025-04-02,227,,,,,,,MAIN,2024-11-08
Wall Street Prep Inc.,Common Equity,Education,,,,,,,,1038,,,,,,MAIN,2024-11-08
Wall Street Prep Inc.,Other Debt,Education,,7.00%,N/A,7.00%,2021-07-19,2026-07-19,,,3723,,,,,MAIN,2024-11-08
Wall Street Prep Inc.,Common Equity,Education,,,,,,,,400,,,,4081,,MAIN,2024-11-08
